run_number, turns, k_count, g_count
1244, 5, 4, 0
1245, 3, 3, 0
1246, 4, 4, 0
1247, 4, 4, 0
1248, 4, 4, 0
1249, 4, 4, 0
1250, 4, 4, 1
1251, 4, 4, 1
1252, 4, 4, 0
1253, 5, 5, 0
1254, 4, 4, 0
1255, 4, 4, 0
1256, 1, 0, 1
1257, 5, 4, 1
1258, 4, 4, 0
1259, 4, 4, 2
1260, 4, 4, 1
1261, 5, 5, 1
1262, 5, 4, 0
1263, 4, 4, 0
1264, 3, 3, 0
1265, 3, 3, 0
1266, 4, 4, 0
1267, 1, 0, 1
1268, 4, 4, 0
1269, 4, 4, 0
1270, 4, 4, 0
1271, 4, 4, 0
1272, 4, 4, 1
1273, 3, 3, 0
1274, 4, 3, 0
1275, 4, 4, 0
1276, 3, 3, 0
1277, 6, 4, 1
1278, 4, 4, 1
1279, 4, 4, 2
1280, 4, 4, 0
1281, 4, 4, 0
1282, 7, 4, 0
1283, 4, 4, 0
1284, 7, 4, 0
1285, 4, 4, 0
1286, 6, 5, 1
1287, 5, 5, 1
1288, 4, 4, 0
1289, 4, 4, 0
1290, 1, 0, 1
1291, 4, 4, 1
1292, 4, 4, 1
1293, 4, 4, 0
1294, 4, 4, 0
1295, 5, 4, 0
1296, 4, 4, 0
1297, 5, 4, 0
1298, 5, 4, 0
1299, 3, 3, 0
1300, 2, 0, 1
1301, 4, 4, 0
1302, 3, 3, 0
1303, 4, 4, 0
1304, 4, 4, 0
1305, 4, 4, 2
1306, 4, 4, 0
1307, 4, 4, 0
1308, 1, 0, 1
1309, 4, 4, 1
1310, 4, 4, 0
1311, 4, 4, 1
1312, 5, 4, 0
1313, 4, 4, 0
1314, 4, 4, 0
1315, 1, 0, 1
1316, 4, 4, 0
1317, 4, 4, 0
1318, 4, 4, 1
1319, 4, 4, 1
1320, 4, 4, 0
1321, 5, 5, 1
1322, 4, 4, 0
1323, 3, 3, 0
1324, 4, 4, 0
1325, 4, 4, 0
1326, 5, 4, 0
1327, 4, 4, 0
1328, 3, 3, 0
1329, 3, 3, 0
1330, 1, 0, 1
1331, 3, 3, 0
1332, 6, 3, 0
1333, 3, 3, 0
1334, 3, 3, 0
1335, 4, 4, 1
1336, 1, 0, 1
1337, 1, 0, 1
1338, 4, 4, 0
1339, 4, 4, 2
1340, 4, 4, 1
1341, 1, 0, 1
1342, 6, 3, 0
1343, 4, 4, 1
1344, 5, 5, 0
1345, 4, 4, 1
1346, 4, 4, 1
1347, 4, 4, 0
1348, 4, 4, 1
1349, 4, 4, 1
1350, 1, 0, 1
1351, 3, 3, 0
1352, 6, 4, 0
1353, 4, 4, 1
1354, 4, 4, 0
1355, 6, 4, 1
1356, 5, 5, 0
1357, 4, 4, 0
1358, 5, 4, 0
1359, 5, 4, 0
1360, 4, 4, 0
1361, 4, 4, 1
1362, 4, 4, 1
1363, 4, 4, 0
1364, 4, 4, 0
1365, 4, 4, 0
1366, 4, 4, 0
1367, 4, 4, 0
1368, 4, 4, 0
1369, 4, 4, 0
1370, 5, 4, 0
1371, 3, 3, 0
1372, 6, 4, 1
1373, 5, 4, 1
1374, 4, 4, 1
1375, 4, 4, 1
1376, 4, 4, 0
1377, 4, 4, 1
1378, 4, 4, 0
1379, 5, 5, 0
1380, 4, 4, 1
1381, 6, 4, 0
1382, 4, 4, 0
1383, 4, 4, 0
1384, 1, 0, 1
1385, 4, 4, 1
1386, 4, 4, 1
1387, 1, 0, 1
1388, 4, 4, 1
1389, 5, 4, 0
1390, 5, 5, 0
1391, 4, 4, 0
1392, 5, 4, 0
1393, 4, 4, 0
1394, 6, 4, 1
1395, 5, 4, 0
1396, 3, 3, 0
1397, 4, 4, 0
1398, 3, 3, 0
1399, 4, 4, 0
1400, 4, 4, 0
1401, 4, 4, 1
1402, 5, 4, 0
1403, 7, 5, 1
1404, 4, 4, 0
1405, 4, 4, 1
1406, 4, 4, 0
1407, 5, 4, 1
1408, 4, 4, 0
1409, 4, 4, 0
1410, 3, 3, 0
1411, 4, 4, 0
1412, 4, 4, 1
1413, 4, 4, 1
1414, 3, 3, 0
1415, 5, 4, 0
1416, 4, 4, 0
1417, 4, 4, 1
1418, 3, 3, 0
1419, 4, 4, 0
1420, 3, 3, 0
1421, 5, 5, 1
1422, 4, 4, 1
1423, 4, 4, 1
1424, 5, 5, 1
1425, 3, 3, 0
1426, 4, 4, 0
1427, 5, 5, 1
1428, 4, 4, 0
1429, 4, 4, 0
1430, 3, 3, 0
1431, 4, 4, 1
1432, 4, 4, 0
1433, 4, 4, 1
1434, 5, 4, 1
1435, 4, 4, 0
1436, 5, 5, 1
1437, 4, 4, 0
1438, 2, 0, 1
1439, 3, 3, 0
1440, 4, 4, 0
1441, 4, 4, 1
1442, 1, 0, 1
1443, 1, 0, 1
1444, 4, 4, 1
1445, 4, 4, 0
1446, 4, 4, 0
1447, 4, 4, 2
1448, 4, 4, 0
1449, 4, 4, 0
1450, 3, 3, 0
1451, 5, 4, 1
1452, 4, 4, 0
1453, 6, 5, 1
1454, 3, 3, 1
1455, 4, 4, 0
1456, 4, 3, 0
1457, 4, 4, 1
1458, 4, 4, 0
1459, 3, 3, 0
1460, 4, 3, 0
1461, 5, 4, 0
1462, 4, 4, 0
1463, 4, 4, 0
1464, 4, 4, 1
1465, 1, 0, 1
1466, 1, 0, 1
1467, 4, 4, 0
1468, 1, 0, 1
1469, 4, 4, 0
1470, 4, 4, 1
1471, 5, 4, 0
1472, 5, 5, 1
1473, 4, 4, 0
1474, 4, 4, 1
1475, 4, 4, 0
1476, 4, 4, 2
1477, 4, 4, 0
1478, 5, 5, 1
1479, 5, 5, 1
1480, 4, 4, 0
1481, 4, 4, 0
1482, 5, 4, 0
1483, 4, 4, 0
1484, 3, 3, 0
1485, 5, 4, 0
1486, 4, 4, 1
1487, 5, 4, 0
1488, 4, 4, 0
1489, 4, 4, 0
1490, 4, 4, 0
1491, 1, 0, 1
1492, 4, 4, 0
1493, 4, 4, 0
1494, 4, 4, 0
1495, 1, 0, 1
1496, 4, 4, 2
1497, 3, 3, 0
1498, 1, 0, 1
1499, 5, 5, 1
1500, 4, 4, 0
1501, 4, 4, 0
1502, 4, 4, 1
1503, 5, 5, 0
1504, 4, 4, 0
1505, 4, 4, 0
1506, 4, 4, 0
1507, 4, 4, 0
1508, 4, 4, 0
1509, 4, 4, 0
1510, 4, 4, 0
1511, 3, 3, 0
1512, 4, 4, 0
1513, 5, 4, 1
1514, 5, 4, 0
1515, 4, 4, 0
1516, 4, 4, 1
1517, 4, 4, 0
1518, 4, 4, 1
1519, 4, 4, 0
1520, 1, 0, 1
1521, 4, 4, 0
1522, 4, 3, 0
1523, 3, 3, 0
1524, 3, 3, 0
1525, 3, 3, 0
1526, 4, 4, 1
1527, 4, 4, 1
1528, 4, 4, 1
1529, 4, 4, 0
1530, 4, 4, 0
1531, 5, 5, 1
1532, 4, 4, 1
1533, 4, 4, 1
1534, 5, 4, 0
1535, 5, 4, 0
1536, 4, 4, 1
1537, 4, 4, 1
1538, 4, 4, 0
1539, 4, 4, 0
1540, 4, 4, 0
1541, 4, 4, 2
1542, 4, 4, 1
1543, 5, 4, 0
1544, 4, 4, 1
1545, 5, 5, 2
1546, 5, 4, 0
1547, 5, 5, 0
1548, 4, 4, 1
1549, 4, 4, 1
1550, 5, 5, 1
1551, 4, 4, 0
1552, 4, 4, 1
1553, 4, 4, 0
1554, 4, 4, 0
1555, 4, 4, 0
1556, 5, 5, 0
1557, 3, 3, 0
1558, 4, 4, 0
1559, 4, 4, 2
1560, 4, 4, 1
1561, 4, 4, 0
1562, 4, 4, 0
1563, 4, 4, 0
1564, 4, 4, 1
1565, 5, 5, 0
1566, 6, 4, 0
1567, 4, 4, 0
1568, 6, 4, 0
1569, 1, 0, 1
1570, 5, 5, 1
1571, 4, 4, 0
1572, 4, 4, 0
1573, 4, 4, 1
1574, 4, 4, 1
1575, 3, 3, 1
1576, 4, 4, 0
1577, 4, 4, 0
1578, 2, 0, 1
1579, 4, 4, 0
1580, 4, 4, 0
1581, 3, 3, 0
1582, 4, 4, 0
1583, 4, 4, 0
1584, 6, 4, 0
1585, 4, 4, 0
1586, 4, 4, 1
1587, 1, 0, 1
1588, 4, 4, 0
1589, 4, 4, 0
1590, 4, 4, 0
1591, 4, 4, 1
1592, 4, 4, 0
1593, 4, 4, 0
1594, 4, 4, 1
1595, 4, 4, 1
1596, 4, 4, 0
1597, 3, 3, 0
1598, 3, 0, 1
1599, 4, 3, 0
1600, 4, 4, 1
1601, 2, 0, 1
1602, 5, 4, 1
1603, 4, 4, 1
1604, 3, 3, 0
1605, 4, 4, 0
1606, 2, 0, 1
1607, 5, 5, 1
1608, 4, 4, 1
1609, 4, 4, 1
1610, 4, 4, 0
1611, 6, 4, 0
1612, 4, 4, 1
1613, 3, 3, 0
1614, 5, 3, 0
1615, 4, 4, 1
1616, 4, 4, 0
1617, 4, 4, 0
1618, 4, 4, 1
1619, 4, 4, 1
1620, 4, 4, 1
1621, 4, 4, 1
1622, 4, 4, 0
1623, 4, 4, 2
1624, 4, 4, 0
1625, 4, 4, 0
1626, 5, 5, 1
1627, 4, 4, 2
1628, 1, 0, 1
1629, 4, 4, 0
1630, 4, 4, 0
1631, 4, 4, 0
1632, 4, 4, 0
1633, 7, 4, 0
1634, 4, 4, 0
1635, 4, 4, 0
1636, 4, 4, 0
1637, 4, 4, 0
1638, 4, 4, 0
1639, 5, 5, 1
1640, 8, 6, 2
1641, 3, 3, 0
1642, 5, 4, 0
1643, 4, 4, 1
1644, 5, 5, 1
1645, 4, 4, 1
1646, 4, 4, 0
1647, 4, 4, 0
1648, 4, 4, 0
1649, 4, 4, 0
1650, 4, 4, 1
1651, 2, 0, 1
1652, 4, 4, 0
1653, 4, 4, 1
1654, 5, 4, 0
1655, 4, 4, 0
1656, 4, 4, 0
1657, 4, 3, 0
1658, 3, 3, 0
1659, 3, 3, 0
1660, 4, 4, 0
1661, 4, 4, 0
1662, 6, 4, 0
1663, 1, 0, 1
1664, 4, 4, 0
1665, 4, 4, 0
1666, 3, 3, 0
1667, 4, 4, 1
1668, 3, 3, 0
1669, 5, 5, 0
1670, 3, 3, 0
1671, 1, 0, 1
1672, 4, 4, 1
1673, 4, 4, 0
1674, 4, 4, 0
1675, 4, 4, 0
1676, 4, 4, 0
1677, 4, 4, 0
1678, 4, 4, 0
1679, 5, 4, 0
1680, 1, 0, 1
1681, 5, 4, 0
1682, 4, 4, 2
1683, 5, 4, 1
1684, 1, 0, 1
1685, 4, 4, 1
1686, 4, 4, 1
1687, 4, 4, 0
1688, 4, 4, 0
1689, 4, 4, 0
1690, 4, 4, 0
1691, 5, 4, 0
1692, 2, 0, 1
1693, 3, 0, 1
1694, 4, 4, 0
1695, 4, 4, 0
1696, 4, 4, 0
1697, 4, 4, 0
1698, 3, 3, 0
1699, 4, 4, 0
1700, 3, 3, 0
1701, 4, 4, 0
1702, 1, 0, 1
1703, 4, 4, 0
1704, 4, 4, 2
1705, 3, 3, 0
1706, 4, 4, 0
1707, 2, 0, 1
1708, 4, 4, 0
1709, 4, 4, 1
1710, 4, 4, 0
1711, 4, 4, 0
1712, 4, 4, 0
1713, 3, 3, 1
1714, 1, 0, 1
1715, 4, 4, 0
1716, 1, 0, 1
1717, 4, 4, 1
1718, 5, 5, 1
1719, 2, 0, 1
1720, 4, 4, 1
1721, 4, 4, 0
1722, 4, 4, 1
1723, 4, 4, 0
1724, 4, 4, 0
1725, 4, 4, 2
1726, 4, 4, 0
1727, 3, 3, 0
1728, 5, 5, 1
1729, 5, 5, 2
1730, 4, 4, 0
1731, 4, 4, 0
1732, 4, 4, 0
1733, 4, 4, 0
1734, 4, 4, 1
1735, 4, 4, 0
1736, 5, 5, 1
1737, 4, 4, 0
1738, 1, 0, 1
1739, 4, 4, 1
1740, 3, 3, 0
1741, 4, 4, 1
1742, 5, 3, 0
1743, 4, 4, 0
1744, 4, 4, 1
1745, 3, 3, 0
1746, 4, 4, 0
1747, 5, 5, 0
1748, 5, 4, 0
1749, 4, 4, 1
1750, 4, 4, 1
1751, 4, 4, 1
1752, 4, 4, 1
1753, 5, 4, 1
1754, 2, 0, 1
1755, 3, 3, 0
1756, 4, 4, 0
1757, 5, 5, 1
1758, 4, 4, 0
1759, 3, 3, 0
1760, 1, 0, 1
1761, 4, 4, 1
1762, 3, 3, 0
1763, 1, 0, 1
1764, 3, 3, 0
1765, 4, 4, 0
1766, 4, 4, 1
1767, 4, 4, 2
1768, 4, 4, 1
1769, 5, 5, 1
1770, 4, 4, 1
1771, 5, 4, 1
1772, 4, 4, 1
1773, 5, 4, 0
1774, 4, 4, 0
1775, 4, 4, 0
1776, 5, 5, 1
1777, 4, 4, 0
1778, 1, 0, 1
1779, 4, 4, 0
1780, 5, 4, 0
1781, 4, 4, 0
1782, 3, 3, 0
1783, 4, 4, 0
1784, 1, 0, 1
1785, 5, 5, 0
1786, 4, 4, 1
1787, 4, 4, 0
1788, 4, 4, 1
1789, 4, 4, 0
1790, 4, 0, 1
1791, 5, 5, 0
1792, 4, 4, 0
1793, 3, 3, 0
1794, 3, 3, 0
1795, 3, 3, 0
1796, 4, 4, 0
1797, 4, 4, 2
1798, 4, 4, 0
1799, 5, 4, 0
1800, 1, 0, 1
1801, 1, 0, 1
1802, 5, 5, 1
1803, 1, 0, 1
1804, 4, 4, 1
1805, 5, 5, 0
1806, 4, 4, 0
1807, 4, 4, 0
1808, 4, 4, 0
1809, 4, 4, 0
1810, 4, 3, 1
1811, 3, 3, 0
1812, 5, 4, 0
1813, 4, 4, 0
1814, 4, 3, 0
1815, 4, 4, 1
1816, 3, 3, 0
1817, 4, 4, 0
1818, 4, 4, 0
1819, 4, 4, 0
1820, 7, 4, 1
1821, 3, 3, 0
1822, 4, 4, 0
1823, 4, 4, 0
1824, 6, 4, 1
1825, 4, 4, 0
1826, 5, 5, 2
1827, 5, 5, 2
1828, 4, 4, 0
1829, 2, 0, 1
1830, 4, 4, 1
1831, 4, 3, 0
1832, 1, 0, 1
1833, 4, 4, 0
1834, 4, 4, 0
1835, 3, 3, 0
1836, 4, 4, 1
1837, 5, 4, 0
1838, 4, 4, 1
1839, 6, 4, 0
1840, 1, 0, 1
1841, 5, 4, 0
1842, 4, 4, 0
1843, 4, 4, 0
1844, 4, 4, 0
1845, 2, 0, 1
1846, 4, 4, 1
1847, 4, 4, 1
1848, 4, 4, 0
1849, 6, 5, 1
1850, 5, 4, 0
1851, 4, 4, 1
1852, 4, 4, 1
1853, 3, 3, 0
1854, 1, 0, 1
1855, 4, 4, 0
1856, 4, 4, 0
1857, 2, 0, 1
1858, 1, 0, 1
1859, 4, 4, 0
1860, 3, 3, 0
1861, 3, 3, 0
1862, 4, 4, 0
1863, 4, 4, 0
1864, 4, 4, 0
1865, 1, 0, 1
1866, 4, 4, 0
1867, 3, 3, 0
1868, 4, 4, 1
1869, 4, 4, 1
1870, 4, 4, 0
1871, 4, 4, 0
1872, 4, 4, 1
1873, 4, 4, 2
1874, 4, 4, 0
1875, 4, 4, 1
1876, 4, 4, 0
1877, 4, 4, 0
1878, 1, 0, 1
1879, 3, 3, 0
1880, 4, 4, 2
1881, 3, 3, 0
1882, 5, 5, 1
1883, 4, 4, 0
1884, 7, 5, 1
1885, 4, 4, 0
1886, 1, 0, 1
1887, 4, 4, 1
1888, 5, 4, 0
1889, 3, 3, 0
1890, 5, 4, 0
1891, 4, 4, 0
1892, 4, 4, 0
1893, 3, 3, 0
1894, 5, 5, 0
1895, 6, 4, 0
1896, 3, 3, 0
1897, 4, 4, 1
1898, 4, 4, 0
1899, 4, 4, 0
1900, 3, 3, 0
1901, 1, 0, 1
1902, 5, 4, 1
1903, 1, 0, 1
1904, 4, 4, 0
1905, 5, 4, 0
1906, 4, 4, 0
1907, 4, 4, 1
1908, 5, 5, 1
1909, 4, 4, 1
1910, 5, 4, 0
1911, 4, 4, 0
1912, 4, 4, 0
1913, 4, 4, 0
1914, 1, 0, 1
1915, 4, 4, 0
1916, 4, 4, 0
1917, 4, 4, 1
1918, 3, 3, 0
1919, 4, 4, 0
1920, 4, 4, 0
1921, 1, 0, 1
1922, 4, 4, 0
1923, 4, 4, 0
1924, 4, 4, 1
1925, 5, 5, 1
1926, 5, 5, 1
1927, 4, 4, 0
1928, 3, 3, 0
1929, 4, 4, 1
1930, 3, 3, 0
1931, 4, 4, 0
1932, 2, 0, 1
1933, 4, 4, 1
1934, 1, 0, 1
1935, 4, 4, 0
1936, 4, 4, 0
1937, 4, 4, 0
1938, 5, 5, 1
1939, 3, 3, 0
1940, 4, 4, 0
1941, 4, 4, 0
1942, 4, 4, 0
1943, 1, 0, 1
1944, 1, 0, 1
1945, 4, 4, 1
1946, 3, 3, 0
1947, 6, 4, 0
1948, 4, 4, 0
1949, 3, 3, 1
1950, 1, 0, 1
1951, 3, 3, 0
1952, 4, 3, 0
1953, 6, 4, 1
1954, 4, 4, 0
1955, 1, 0, 1
1956, 4, 4, 1
1957, 4, 4, 0
1958, 4, 4, 1
1959, 1, 0, 1
1960, 4, 4, 0
1961, 4, 4, 1
1962, 4, 4, 1
1963, 5, 5, 1
1964, 3, 3, 0
1965, 3, 3, 0
1966, 4, 4, 0
1967, 3, 3, 0
1968, 4, 4, 0
1969, 4, 4, 1
1970, 4, 4, 0
1971, 4, 4, 0
1972, 4, 4, 1
1973, 6, 5, 0
1974, 4, 4, 0
1975, 4, 4, 1
1976, 2, 0, 1
1977, 5, 4, 1
1978, 4, 4, 0
1979, 4, 4, 1
1980, 4, 4, 1
1981, 5, 4, 1
1982, 4, 4, 0
1983, 4, 4, 1
1984, 5, 5, 2
1985, 4, 4, 0
1986, 1, 0, 1
1987, 4, 4, 1
1988, 4, 4, 0
1989, 4, 4, 1
1990, 4, 4, 0
1991, 4, 4, 0
1992, 4, 4, 0
1993, 1, 0, 1
1994, 3, 3, 2
1995, 4, 4, 1
1996, 1, 0, 1
1997, 4, 4, 0
1998, 4, 3, 0
1999, 4, 4, 1
2000, 4, 4, 0
2001, 1, 0, 1
2002, 5, 5, 0
2003, 5, 5, 1
2004, 4, 4, 0
2005, 4, 4, 0
2006, 4, 4, 1
2007, 4, 4, 1
2008, 5, 4, 0
2009, 3, 3, 0
2010, 4, 4, 0
2011, 4, 4, 0
2012, 4, 4, 0
2013, 4, 4, 0
2014, 4, 4, 0
2015, 4, 4, 2
2016, 4, 4, 0
2017, 4, 4, 0
2018, 6, 4, 1
2019, 4, 4, 1
2020, 4, 4, 0
2021, 4, 4, 0
2022, 3, 3, 0
2023, 5, 5, 1
2024, 4, 4, 0
2025, 5, 4, 0
2026, 4, 4, 0
2027, 1, 0, 1
2028, 3, 3, 0
2029, 3, 3, 0
2030, 1, 0, 1
2031, 4, 4, 0
2032, 4, 4, 1
2033, 1, 0, 1
2034, 4, 4, 1
2035, 1, 0, 1
2036, 7, 4, 0
2037, 4, 4, 0
2038, 4, 4, 0
2039, 1, 0, 1
2040, 3, 3, 0
2041, 4, 4, 0
2042, 5, 4, 0
2043, 5, 5, 0
2044, 4, 4, 0
2045, 3, 3, 0
2046, 5, 4, 0
2047, 4, 4, 0
2048, 3, 3, 0
2049, 4, 4, 1
2050, 4, 4, 0
2051, 4, 4, 0
2052, 5, 4, 1
2053, 4, 4, 0
2054, 3, 3, 0
2055, 4, 4, 1
2056, 4, 4, 0
2057, 4, 4, 0
2058, 4, 4, 0
2059, 4, 4, 0
2060, 5, 4, 0
2061, 4, 4, 0
2062, 4, 4, 0
2063, 4, 4, 0
2064, 4, 4, 0
2065, 5, 4, 2
2066, 4, 4, 1
2067, 4, 4, 0
2068, 4, 4, 0
2069, 4, 4, 1
2070, 5, 4, 1
2071, 4, 4, 0
2072, 4, 4, 1
2073, 4, 4, 0
2074, 4, 4, 0
2075, 5, 5, 0
2076, 4, 4, 1
2077, 4, 4, 1
2078, 5, 5, 1
2079, 4, 4, 0
2080, 4, 4, 1
2081, 5, 4, 0
2082, 3, 3, 0
2083, 4, 4, 0
2084, 4, 4, 0
2085, 4, 4, 0
2086, 4, 4, 1
2087, 5, 5, 0
2088, 4, 4, 0
2089, 4, 4, 0
2090, 5, 5, 1
2091, 4, 4, 0
2092, 4, 4, 1
2093, 4, 4, 1
2094, 4, 4, 0
2095, 5, 4, 1
2096, 3, 3, 0
2097, 4, 4, 0
2098, 4, 4, 0
2099, 3, 3, 0
2100, 4, 4, 0
2101, 4, 4, 0
2102, 5, 5, 1
2103, 3, 3, 0
2104, 4, 3, 0
2105, 4, 4, 1
2106, 5, 5, 0
2107, 1, 0, 1
2108, 4, 4, 1
2109, 4, 4, 0
2110, 4, 4, 0
2111, 1, 0, 1
2112, 4, 4, 0
2113, 5, 4, 0
2114, 3, 3, 1
2115, 4, 4, 0
2116, 4, 4, 1
2117, 4, 4, 1
2118, 4, 4, 0
2119, 4, 4, 0
2120, 4, 4, 0
2121, 4, 4, 0
2122, 4, 4, 0
2123, 4, 4, 0
2124, 4, 4, 0
2125, 4, 4, 1
2126, 7, 6, 1
2127, 4, 4, 0
2128, 4, 4, 0
2129, 4, 4, 0
2130, 4, 4, 0
2131, 3, 3, 0
2132, 4, 4, 0
2133, 5, 4, 0
2134, 5, 4, 2
2135, 5, 4, 0
2136, 4, 4, 0
2137, 5, 4, 0
2138, 5, 4, 0
2139, 5, 5, 0
2140, 4, 3, 0
2141, 4, 4, 0
2142, 4, 4, 2
2143, 5, 4, 0
2144, 4, 4, 1
2145, 4, 4, 0
2146, 4, 4, 0
2147, 5, 4, 0
2148, 4, 4, 0
2149, 3, 3, 0
2150, 1, 0, 1
2151, 4, 4, 0
2152, 4, 4, 0
2153, 4, 4, 1
2154, 4, 4, 0
2155, 4, 4, 0
2156, 4, 4, 0
2157, 3, 3, 0
2158, 4, 4, 0
2159, 1, 0, 1
2160, 5, 5, 1
2161, 4, 4, 0
2162, 4, 4, 0
2163, 5, 4, 1
2164, 3, 3, 0
2165, 4, 4, 0
2166, 5, 4, 1
2167, 4, 4, 0
2168, 1, 0, 1
2169, 4, 4, 0
2170, 3, 3, 0
2171, 4, 4, 0
2172, 4, 4, 0
2173, 4, 4, 0
2174, 4, 4, 0
2175, 2, 0, 1
2176, 4, 4, 0
2177, 5, 4, 1
2178, 4, 4, 1
2179, 3, 0, 1
2180, 4, 4, 0
2181, 5, 3, 0
2182, 4, 4, 0
2183, 6, 6, 2
2184, 3, 3, 1
2185, 4, 4, 0
2186, 4, 4, 1
2187, 4, 4, 1
2188, 5, 4, 1
2189, 5, 5, 0
2190, 4, 4, 0
2191, 4, 4, 0
2192, 4, 4, 1
2193, 4, 4, 0
2194, 4, 4, 0
2195, 4, 4, 2
2196, 4, 4, 0
2197, 4, 4, 1
2198, 4, 4, 1
2199, 4, 4, 1
2200, 4, 4, 0
2201, 4, 4, 0
2202, 4, 4, 1
2203, 4, 4, 1
2204, 5, 4, 0
2205, 4, 4, 0
2206, 4, 4, 0
2207, 4, 4, 0
2208, 4, 4, 0
2209, 5, 5, 1
2210, 4, 4, 1
2211, 4, 4, 0
2212, 4, 4, 1
2213, 5, 4, 0
2214, 5, 4, 0
2215, 1, 0, 1
2216, 2, 0, 1
2217, 5, 4, 0
2218, 5, 5, 2
2219, 4, 4, 0
2220, 3, 3, 1
2221, 3, 3, 0
2222, 4, 4, 1
2223, 4, 4, 0
2224, 4, 4, 1
2225, 4, 4, 0
2226, 4, 4, 0
2227, 4, 4, 0
2228, 3, 3, 0
2229, 1, 0, 1
2230, 4, 4, 0
2231, 4, 4, 1
2232, 4, 4, 0
2233, 4, 4, 1
2234, 3, 3, 0
2235, 4, 4, 1
2236, 5, 5, 1
2237, 4, 4, 0
2238, 4, 4, 1
2239, 3, 0, 1
2240, 1, 0, 1
2241, 3, 3, 0
2242, 4, 4, 1
2243, 4, 4, 0
2244, 4, 4, 0
2245, 4, 4, 1
2246, 5, 4, 0
2247, 4, 4, 2
2248, 4, 4, 0
2249, 5, 4, 0
2250, 4, 4, 0
2251, 4, 4, 1
2252, 4, 4, 0
2253, 5, 4, 0
2254, 4, 3, 0
2255, 5, 5, 0
2256, 4, 4, 0
2257, 4, 4, 1
2258, 5, 5, 0
2259, 4, 4, 1
2260, 4, 4, 0
2261, 4, 4, 0
2262, 5, 5, 1
2263, 4, 4, 0
2264, 4, 4, 0
2265, 4, 4, 0
2266, 4, 4, 0
2267, 5, 5, 0
2268, 4, 4, 0
2269, 4, 4, 0
2270, 3, 3, 0
2271, 4, 4, 0
2272, 4, 4, 0
2273, 1, 0, 1
2274, 4, 4, 1
2275, 4, 4, 0
2276, 4, 4, 1
2277, 3, 3, 1
2278, 1, 0, 1
2279, 5, 4, 0
2280, 3, 3, 0
2281, 1, 0, 1
2282, 4, 4, 0
2283, 2, 0, 1
2284, 4, 4, 0
2285, 5, 4, 1
2286, 3, 3, 0
2287, 4, 4, 0
2288, 4, 4, 0
2289, 4, 4, 1
2290, 4, 4, 0
2291, 5, 5, 0
2292, 3, 3, 0
2293, 4, 4, 0
2294, 3, 3, 0
2295, 3, 3, 0
2296, 4, 4, 0
2297, 3, 3, 1
2298, 4, 4, 0
2299, 4, 4, 0
2300, 4, 4, 0
2301, 4, 4, 0
2302, 4, 4, 0
2303, 3, 3, 0
2304, 5, 5, 0
2305, 4, 4, 0
2306, 4, 4, 1
2307, 4, 4, 0
2308, 4, 4, 1
2309, 4, 4, 0
2310, 4, 3, 0
2311, 4, 4, 0
2312, 4, 4, 0
2313, 6, 4, 0
2314, 5, 5, 1
2315, 3, 3, 0
2316, 4, 4, 1
2317, 4, 4, 1
2318, 5, 3, 0
2319, 4, 4, 0
2320, 4, 4, 0
2321, 4, 4, 0
2322, 4, 4, 0
2323, 4, 4, 0
2324, 2, 0, 1
2325, 4, 4, 0
2326, 4, 4, 0
2327, 4, 4, 0
2328, 4, 4, 1
2329, 4, 4, 0
2330, 4, 4, 0
2331, 4, 4, 1
2332, 4, 4, 0
2333, 4, 4, 0
2334, 4, 4, 0
2335, 1, 0, 1
2336, 5, 4, 0
2337, 1, 0, 1
2338, 4, 4, 0
2339, 4, 4, 0
2340, 1, 0, 1
2341, 5, 4, 0
2342, 2, 0, 1
2343, 4, 4, 2
2344, 4, 4, 1
2345, 4, 4, 0
2346, 4, 4, 0
2347, 4, 3, 0
2348, 5, 4, 1
2349, 4, 4, 1
2350, 3, 3, 0
2351, 5, 5, 1
2352, 4, 4, 0
2353, 6, 4, 1
2354, 4, 4, 0
2355, 4, 4, 0
2356, 5, 5, 0
2357, 4, 4, 0
2358, 5, 5, 1
2359, 4, 4, 0
2360, 4, 4, 1
2361, 6, 4, 0
2362, 4, 4, 0
2363, 4, 4, 0
2364, 4, 4, 0
2365, 4, 4, 0
2366, 4, 4, 0
2367, 4, 4, 0
2368, 4, 4, 2
2369, 5, 4, 0
2370, 4, 4, 1
2371, 4, 4, 1
2372, 3, 3, 0
2373, 4, 4, 0
2374, 5, 4, 1
2375, 1, 0, 1
2376, 4, 4, 0
2377, 1, 0, 1
2378, 7, 4, 1
2379, 4, 4, 0
2380, 3, 3, 0
2381, 4, 4, 0
2382, 5, 4, 0
2383, 4, 4, 0
2384, 6, 4, 0
2385, 4, 4, 0
2386, 5, 4, 2
2387, 4, 4, 0
2388, 5, 5, 0
2389, 4, 4, 0
2390, 4, 4, 0
2391, 4, 4, 0
2392, 5, 4, 0
2393, 6, 4, 0
2394, 4, 4, 1
2395, 4, 4, 1
2396, 4, 4, 0
2397, 5, 4, 2
2398, 1, 0, 1
2399, 4, 4, 0
2400, 4, 4, 0
2401, 5, 5, 0
2402, 4, 4, 0
2403, 5, 4, 0
2404, 3, 3, 0
2405, 4, 4, 0
2406, 3, 3, 0
2407, 6, 4, 1
2408, 4, 4, 1
